month_year,loyalty_number,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,start_of_the_year,start_of_the_quarter,start_of_the_month
10-2018,721973,2018,10,1,1844,1844.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,743734,2018,10,1,774,774.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,765747,2018,10,1,769,769.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,571498,2018,10,1,1763,1763.0,548,99,2018-01-01,2018-10-01,2018-10-01
10-2018,154889,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,162485,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,298543,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,319469,2018,10,0,0,0.0,355,64,2018-01-01,2018-10-01,2018-10-01
10-2018,724979,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,848694,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,117832,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,167257,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,183339,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,276289,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,379506,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,407641,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,433881,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,447962,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,469718,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,484225,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,502977,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,513170,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,547213,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,548638,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,551154,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,585066,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,629341,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,633339,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,660098,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,665100,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,770651,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,809218,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,818484,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,826930,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,855007,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,894322,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,983199,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,994541,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,998972,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,827677,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,828109,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,381472,2018,10,4,8828,8828.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,435249,2018,10,4,9496,9496.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,439566,2018,10,4,8264,8264.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,621583,2018,10,4,5232,5232.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,632352,2018,10,4,9244,9244.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,220131,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,270730,2018,10,3,2199,2199.0,486,87,2018-01-01,2018-10-01,2018-10-01
10-2018,717232,2018,10,3,3810,3810.0,531,96,2018-01-01,2018-10-01,2018-10-01
10-2018,481048,2018,10,3,2205,2205.0,393,71,2018-01-01,2018-10-01,2018-10-01
10-2018,265317,2018,10,3,4218,4218.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,280796,2018,10,3,7278,7278.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,603407,2018,10,3,7215,7215.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,792707,2018,10,3,2337,2337.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,807570,2018,10,3,5667,5667.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,277494,2018,10,2,3408,3408.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,309352,2018,10,2,2414,2414.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,335554,2018,10,2,1488,1488.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,404720,2018,10,2,2496,2496.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,420394,2018,10,2,2858,2858.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,607696,2018,10,2,3246,3246.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,635616,2018,10,2,4522,4522.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,104673,2018,10,1,1350,1350.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,107571,2018,10,1,983,983.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,405500,2018,10,1,2384,2384.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,348238,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,489301,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,459099,2018,10,0,0,0.0,524,94,2018-01-01,2018-10-01,2018-10-01
10-2018,604471,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,663757,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,101664,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,190529,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,218529,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,271987,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,273198,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,898587,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,354206,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,355908,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,364137,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,374113,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,402638,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,430323,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,442879,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,449654,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,481191,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,501037,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,501217,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,522111,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,541000,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,550303,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,553453,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,627244,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,658861,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,665374,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,697079,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,700918,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,714206,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,744731,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,756280,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,803177,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,814112,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,989429,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,991442,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,382889,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,486860,2018,10,8,14544,21816.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,495403,2018,10,6,4536,6804.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,523188,2018,10,6,9360,14040.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,606396,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,635302,2018,10,8,8544,12816.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,727091,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,943380,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,952582,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,105841,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,201273,2018,10,6,12150,18225.0,470,85,2018-01-01,2018-10-01,2018-10-01
10-2018,272787,2018,10,4,4864,4864.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,310396,2018,10,4,3464,3464.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,348065,2018,10,4,9328,9328.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,426185,2018,10,4,5468,5468.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,433172,2018,10,4,3852,3852.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,444371,2018,10,4,7352,7352.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,660119,2018,10,4,3888,3888.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,749212,2018,10,4,4016,4016.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,760061,2018,10,4,9088,9088.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,802452,2018,10,4,3440,3440.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,812617,2018,10,4,8244,8244.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,955652,2018,10,4,2780,2780.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,957557,2018,10,4,6132,6132.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,132774,2018,10,3,4926,4926.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,142354,2018,10,3,7428,7428.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,144879,2018,10,3,2484,2484.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,178864,2018,10,3,5730,5730.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,202248,2018,10,3,6969,6969.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,323448,2018,10,3,5229,5229.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,498149,2018,10,3,3054,3054.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,652034,2018,10,3,2925,2925.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,724626,2018,10,3,1956,1956.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,855635,2018,10,3,6219,6219.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,975944,2018,10,3,1836,1836.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,948950,2018,10,2,4058,4058.0,436,78,2018-01-01,2018-10-01,2018-10-01
10-2018,480846,2018,10,2,2502,2502.0,553,100,2018-01-01,2018-10-01,2018-10-01
10-2018,270499,2018,10,2,4710,4710.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,285202,2018,10,2,1848,1848.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,566182,2018,10,2,1380,1380.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,634916,2018,10,2,4070,4070.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,712130,2018,10,2,3434,3434.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,808206,2018,10,2,3422,3422.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,850034,2018,10,2,3880,3880.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,907209,2018,10,2,4186,4186.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,931054,2018,10,2,2504,2504.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,801788,2018,10,2,2044,2044.0,512,92,2018-01-01,2018-10-01,2018-10-01
10-2018,284290,2018,10,1,722,722.0,620,112,2018-01-01,2018-10-01,2018-10-01
10-2018,215869,2018,10,1,1809,1809.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,299210,2018,10,1,1482,1482.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,327688,2018,10,1,826,826.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,463751,2018,10,1,1946,1946.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,492158,2018,10,1,847,847.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,732368,2018,10,1,1199,1199.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,800094,2018,10,1,2059,2059.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,902608,2018,10,1,2446,2446.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,980761,2018,10,1,1893,1893.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,285767,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,630290,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,829162,2018,10,0,0,0.0,411,74,2018-01-01,2018-10-01,2018-10-01
10-2018,748586,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,287942,2018,10,0,0,0.0,389,70,2018-01-01,2018-10-01,2018-10-01
10-2018,797187,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,149174,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,185288,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,223081,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,249381,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,275306,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,276152,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,460272,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,472921,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,511568,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,541557,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,558288,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,561321,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,574899,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,628917,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,641903,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,672089,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,732880,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,739227,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,739345,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,740608,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,919922,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,751718,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,787172,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,792094,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,798832,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,844641,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,895994,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,967233,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,994308,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,386082,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,465842,2018,10,8,16112,24168.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,597156,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,193519,2018,10,6,3468,5202.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,184009,2018,10,4,9044,9044.0,497,89,2018-01-01,2018-10-01,2018-10-01
10-2018,123697,2018,10,4,5260,5260.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,324997,2018,10,4,6408,6408.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,382748,2018,10,4,5400,5400.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,393309,2018,10,4,5844,5844.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,856830,2018,10,4,7296,7296.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,869504,2018,10,4,4648,4648.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,100890,2018,10,3,2067,2067.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,156870,2018,10,3,5985,5985.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,327474,2018,10,3,2724,2724.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,352653,2018,10,3,2820,2820.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,405928,2018,10,3,3447,3447.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,440618,2018,10,3,2298,2298.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,562084,2018,10,3,2721,2721.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,649802,2018,10,3,7467,7467.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,728679,2018,10,3,2133,2133.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,756928,2018,10,3,2784,2784.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,252472,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,247050,2018,10,2,1582,1582.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,355512,2018,10,2,4800,4800.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,389706,2018,10,2,3584,3584.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,635249,2018,10,2,1256,1256.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,746171,2018,10,2,3252,3252.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,923560,2018,10,2,4768,4768.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,960005,2018,10,2,4502,4502.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,333213,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,264723,2018,10,1,647,647.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,420481,2018,10,1,1199,1199.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,559622,2018,10,1,1487,1487.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,583415,2018,10,1,1131,1131.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,611481,2018,10,1,859,859.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,635719,2018,10,1,2378,2378.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,638618,2018,10,1,1489,1489.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,641189,2018,10,1,1978,1978.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,765518,2018,10,1,585,585.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,834943,2018,10,1,1470,1470.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,931537,2018,10,1,2160,2160.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,480021,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,480502,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,496403,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,541040,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,667356,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,100380,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,114927,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,152740,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,181770,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,220802,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,255509,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,292084,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,305618,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,307740,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,309584,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,415381,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,418233,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,551533,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,578837,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,595978,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,606004,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,621814,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,627670,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,666680,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,672600,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,703972,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,711605,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,732524,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,822066,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,863942,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,865352,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,885007,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,889525,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,901954,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,937956,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,952730,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,969378,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,992769,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,977377,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,563094,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,794951,2018,10,6,9876,14814.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,942191,2018,10,6,11382,17073.0,541,97,2018-01-01,2018-10-01,2018-10-01
10-2018,143422,2018,10,4,7676,7676.0,564,102,2018-01-01,2018-10-01,2018-10-01
10-2018,206773,2018,10,4,3260,3260.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,272812,2018,10,4,3732,3732.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,318561,2018,10,4,6716,6716.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,408561,2018,10,4,2432,2432.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,424337,2018,10,4,3316,3316.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,489244,2018,10,4,4840,4840.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,709415,2018,10,4,4032,4032.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,737940,2018,10,4,4324,4324.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,774326,2018,10,4,8440,8440.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,819315,2018,10,4,8352,8352.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,851981,2018,10,4,2180,2180.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,923234,2018,10,4,2784,2784.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,790734,2018,10,3,2898,2898.0,359,65,2018-01-01,2018-10-01,2018-10-01
10-2018,547522,2018,10,3,3255,3255.0,430,77,2018-01-01,2018-10-01,2018-10-01
10-2018,328213,2018,10,3,5394,5394.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,369035,2018,10,3,2871,2871.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,428345,2018,10,3,2799,2799.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,617296,2018,10,3,2157,2157.0,0,0,2018-01-01,2018-10-01,2018-10-01
